dataset,models,projected_tables,completion_tables,tf_removals,tf_keep_rates,tuple_removal_table,tuple_removal_keep_rate,removal_method,removal_attr,removal_attr_values,removal_attr_bias,seed,cascading_deletes,model_families,training_times,query_plan,execution_time,evaluation,fully_synthetic,model_selection_strategy,validation_tuple_removal_keep_rate,validation_removal_attr_bias,validation_tf_keep_rate,not_synthetic,ann_batch_size,ann_neighbors_considered,completable_tables,fixed_completion_path,execution_stats,top_path_union_strategy,prefer_baseline,code_comment,evaluation_method,synthetic_correlation,synthetic_fanout_correlation,synthetic_skew,synthetic_no_tuples,synthetic_tf_constant,synthetic_no_discrete_values,model_sel_stats,model_accuracies,percentile,predictability_score
imdb,['ar_ep20'],"['movie', 'movie_companies', 'company', 'movie_director', 'director', 'movie_actor', 'actor']",['company'],"['company.tf_movie_companies.company_id', 'director.tf_movie_director.person_id', 'actor.tf_movie_actor.person_id']","[0.2, 0.2, 0.2]","['company', 'movie']","[0.2, 0.8]","['categorical_prob_bias', 'uniform']","['company.country_code', 'none']","['1', 'none']","[0.8, 0.0]",4,True,"['FlatARModel(relations=movie-movie_companies,company-movie_companies)\n\tCompletionSetup(movie_companies->company, evidence=movie-movie_companies)\n\tCompletionSetup(movie->movie_companies)_FlatARModel(relations=movie-movie_companies,company-movie_companies)\n\tCompletionSetup(movie_companies->company, evidence=movie-movie_companies)\n\tCompletionSetup(movie->movie_companies)_FlatARModel(relations=actor-movie_actor,movie-movie_actor)\n\tCompletionSetup(movie_actor->movie, evidence=actor-movie_actor)\n\tCompletionSetup(actor->movie_actor)_FlatARModel(relations=actor-movie_actor,movie-movie_actor)\n\tCompletionSetup(movie_actor->movie, evidence=actor-movie_actor)\n\tCompletionSetup(actor->movie_actor)']","[[441.27584925480187, 535.5116159622557]]","TopPathUnion(combine,LoadCompleteTable(actor),JoinRelationship(actor-movie_actor, inverse=False, model=autoregressive538467b9841f90fef0f5dc874be20c7e72f1ec41c6f568f402b0c71d, percentile=97.5 (kl_div_prior)),JoinRelationship(movie-movie_actor, inverse=True, model=autoregressive538467b9841f90fef0f5dc874be20c7e72f1ec41c6f568f402b0c71d, percentile=97.5 (kl_div_prior)),JoinRelationship(movie-movie_companies, inverse=False, model=autoregressivef4d9d319608311a3e4f69769cfed89c14fa91a587d8854e134cfef9c, percentile=97.5 (kl_div_prior)),JoinRelationship(company-movie_companies, inverse=True, model=autoregressivef4d9d319608311a3e4f69769cfed89c14fa91a587d8854e134cfef9c, percentile=97.5 (kl_div_prior)),ProjectRequestedJoin(all_r=actor-movie_actor,movie-movie_actor,movie-movie_companies,company-movie_companies, tables=company))",453.30818250309676,"[(False, <RemovalMethod.CATEGORICAL_PROB_BIAS: 'categorical_prob_bias'>, 'company.country_code', 0.6087317003837589, 0.6544356326258658, 0.4019623635536689, 234996, 46998, 87749.7744222504), (True, <RemovalMethod.CATEGORICAL_PROB_BIAS: 'categorical_prob_bias'>, 'company.country_code', 0.6087317003837589, 0.6544356326258658, 0.4019623635536689, 234996, 46998, 87749.7744222504)]",True,none,[0.4],[0.4],1.0,False,1000,10000,['company'],"['actor', 'movie_actor', 'movie', 'movie_companies', 'company']","[[{}, {'output_tuples': 25276669, 'input_tuples': 2695356, 'elapsed_time': 64.33928897790611, 'step': 'JoinRelationship(actor-movie_actor, inverse=False, model=autoregressive538467b9841f90fef0f5dc874be20c7e72f1ec41c6f568f402b0c71d, percentile=97.5 (kl_div_prior))'}, {'output_tuples': 25276659, 'input_tuples': 25276669, 'elapsed_time': 87.4498268798925, 'step': 'JoinRelationship(movie-movie_actor, inverse=True, model=autoregressive538467b9841f90fef0f5dc874be20c7e72f1ec41c6f568f402b0c71d, percentile=97.5 (kl_div_prior))'}, {'output_tuples': 57081436, 'input_tuples': 25276659, 'elapsed_time': 159.08467756211758, 'step': 'JoinRelationship(movie-movie_companies, inverse=False, model=autoregressivef4d9d319608311a3e4f69769cfed89c14fa91a587d8854e134cfef9c, percentile=97.5 (kl_div_prior))'}, {'output_tuples': 30968197, 'input_tuples': 57081436, 'elapsed_time': 141.58893548278138, 'step': 'JoinRelationship(company-movie_companies, inverse=True, model=autoregressivef4d9d319608311a3e4f69769cfed89c14fa91a587d8854e134cfef9c, percentile=97.5 (kl_div_prior))'}, {'fan_out_tuple_factors': ['tf_movie_companies.company_id', 'tf_movie_actor.movie_id'], 'input_tuples': 30968197, 'elapsed_time': 0.7805550862103701, 'step': 'ProjectRequestedJoin(all_r=actor-movie_actor,movie-movie_actor,movie-movie_companies,company-movie_companies, tables=company)'}]]",combine,False,Now numba discretizing & efficient ANN (no repeat),relative_error,0.0,0.0,1.0,1000,5,1000,,"[[17.265762865543365, 31.563912179470062]]",97.5,kl_div_prior
