dataset,models,projected_tables,completion_tables,tf_removals,tf_keep_rates,tuple_removal_table,tuple_removal_keep_rate,removal_method,removal_attr,removal_attr_values,removal_attr_bias,seed,cascading_deletes,model_families,training_times,query_plan,execution_time,evaluation,fully_synthetic,model_selection_strategy,validation_tuple_removal_keep_rate,validation_removal_attr_bias,validation_tf_keep_rate,not_synthetic,ann_batch_size,ann_neighbors_considered,completable_tables,fixed_completion_path,execution_stats,top_path_union_strategy,prefer_baseline,code_comment,evaluation_method,synthetic_correlation,synthetic_fanout_correlation,synthetic_skew,synthetic_no_tuples,synthetic_tf_constant,synthetic_no_discrete_values,model_sel_stats,model_accuracies,percentile,predictability_score
airbnb,['ssar_ep30'],"['neighborhoods', 'hosts', 'listings']",['hosts'],"['neighborhoods.tf_listings.neighborhood_id', 'hosts.tf_listings.host_id']","[0.3, 0.3]",['hosts'],[0.2],['bias'],['hosts.host_response_rate'],['none'],[0.4],2,True,"['SSARModel(relations=neighborhoods-listings,hosts-listings)\n\tCompletionSetup(listings->hosts, evidence=neighborhoods-listings)\n\tCompletionSetup(neighborhoods->listings)\n\tHierarchy(neighborhoods.neighborhood_id, listings.property_type, listings.room_type, listings.accommodates, listings.price, listings.security_deposit, listings.cleaning_fee, listings.guests_included, listings.extra_people, listings.minimum_nights, listings.availability_365, listings.cancellation_policy, hosts.host_id, hosts.host_since, hosts.host_response_time, hosts.host_response_rate, hosts.host_acceptance_rate, hosts.host_neighbourhood, hosts.tf_listings.host_id)_SSARModel(relations=neighborhoods-listings,hosts-listings)\n\tCompletionSetup(listings->hosts, evidence=neighborhoods-listings)\n\tCompletionSetup(neighborhoods->listings)\n\tHierarchy(neighborhoods.neighborhood_id, listings.property_type, listings.room_type, listings.accommodates, listings.price, listings.security_deposit, listings.cleaning_fee, listings.guests_included, listings.extra_people, listings.minimum_nights, listings.availability_365, listings.cancellation_policy, hosts.host_id, hosts.host_since, hosts.host_response_time, hosts.host_response_rate, hosts.host_acceptance_rate, hosts.host_neighbourhood, hosts.tf_listings.host_id)']",[[63.73706782096997]],"TopPathUnion(combine,LoadCompleteTable(neighborhoods),JoinRelationship(neighborhoods-listings, inverse=False, model=ssar900702118a5039db5b7bae95ac6d8ea1024afb048139101b3f23bdab, percentile=97.5 (kl_div_prior)),JoinRelationship(hosts-listings, inverse=True, model=ssar900702118a5039db5b7bae95ac6d8ea1024afb048139101b3f23bdab, percentile=97.5 (kl_div_prior)),ProjectRequestedJoin(all_r=neighborhoods-listings,hosts-listings, tables=hosts))",12.187466437928379,"[(False, <RemovalMethod.BIAS: 'bias'>, 'hosts.host_response_rate', 94.50190286514307, 96.34450280607042, 92.37906552967254, 363133, 72630, 227424.3458227797)]",True,none,[0.4],[0.4],1.0,False,1000,10000,['hosts'],,"[[{}, {'output_tuples': 294888, 'input_tuples': 8005, 'elapsed_time': 6.396086562890559, 'step': 'JoinRelationship(neighborhoods-listings, inverse=False, model=ssar900702118a5039db5b7bae95ac6d8ea1024afb048139101b3f23bdab, percentile=97.5 (kl_div_prior))'}, {'output_tuples': 297260, 'input_tuples': 294888, 'elapsed_time': 5.783693277742714, 'step': 'JoinRelationship(hosts-listings, inverse=True, model=ssar900702118a5039db5b7bae95ac6d8ea1024afb048139101b3f23bdab, percentile=97.5 (kl_div_prior))'}, {'fan_out_tuple_factors': ['tf_listings.host_id'], 'input_tuples': 297260, 'elapsed_time': 0.005906431004405022, 'step': 'ProjectRequestedJoin(all_r=neighborhoods-listings,hosts-listings, tables=hosts)'}]]",combine,False,Now numba discretizing & efficient ANN (no repeat),relative_error,0.0,0.0,1.0,1000,5,1000,,[[43.170298723074104]],97.5,kl_div_prior
